Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Meats and poultry,Beef and veal,2019/10/01,49163,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2019/11/01,49399,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2019/12/01,49348,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/05/01,17327,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/06/01,17275,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/07/01,17299,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/08/01,17358,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/09/01,17425,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/10/01,17435,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/11/01,17371,2023/08/31 04:02:51
Meats and poultry,Other meats,2001/12/01,17486,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/01/01,17338,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/02/01,17364,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/03/01,17430,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/04/01,17327,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/05/01,17387,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/06/01,17407,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/07/01,17504,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/08/01,17459,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/09/01,17455,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/10/01,17614,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/11/01,17837,2023/08/31 04:02:51
Meats and poultry,Other meats,2002/12/01,17839,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/01/01,18115,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/02/01,18228,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/03/01,18321,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/04/01,18433,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/05/01,18342,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/06/01,18677,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/07/01,18977,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/08/01,19232,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/09/01,19352,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/10/01,19540,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/11/01,19680,2023/08/31 04:02:51
Meats and poultry,Other meats,2003/12/01,19760,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/01/01,20241,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/02/01,20132,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/03/01,20509,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/04/01,20625,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/05/01,20936,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/06/01,21010,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/07/01,21182,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/08/01,21287,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/09/01,21463,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/10/01,21606,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/11/01,21828,2023/08/31 04:02:51
Meats and poultry,Other meats,2004/12/01,21966,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/01/01,22222,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/02/01,22272,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/03/01,22394,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/04/01,22795,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/05/01,22872,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/06/01,23011,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/07/01,23112,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/08/01,23209,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/09/01,23273,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/10/01,23388,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/11/01,23363,2023/08/31 04:02:51
Meats and poultry,Other meats,2005/12/01,23346,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/01/01,23399,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/02/01,23597,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/03/01,23549,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/04/01,23600,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/05/01,23704,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/06/01,23756,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/07/01,23848,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/08/01,24093,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/09/01,24044,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/10/01,24619,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/11/01,24644,2023/08/31 04:02:51
Meats and poultry,Other meats,2006/12/01,25052,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/01/01,25080,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/02/01,25312,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/03/01,25376,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/04/01,25387,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/05/01,25530,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/06/01,25691,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/07/01,25887,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/08/01,25833,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/09/01,26029,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/10/01,26138,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/11/01,26411,2023/08/31 04:02:51
Meats and poultry,Other meats,2007/12/01,26633,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/01/01,26660,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/02/01,26602,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/03/01,26711,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/04/01,27018,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/05/01,27080,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/06/01,27126,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/07/01,27198,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/08/01,27237,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/09/01,27080,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/10/01,27087,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/11/01,27155,2023/08/31 04:02:51
Meats and poultry,Other meats,2008/12/01,27026,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/01/01,27341,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/02/01,26945,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/03/01,26898,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/04/01,26937,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/05/01,26954,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/06/01,26887,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/07/01,26844,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/08/01,26780,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/09/01,26908,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/10/01,26955,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/11/01,26808,2023/08/31 04:02:51
Meats and poultry,Other meats,2009/12/01,27061,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/01/01,26929,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/02/01,27415,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/03/01,27088,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/04/01,27063,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/05/01,27050,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/06/01,26877,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/07/01,26914,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/08/01,27015,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/09/01,27177,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/10/01,27111,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/11/01,27476,2023/08/31 04:02:51
Meats and poultry,Other meats,2010/12/01,27462,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/01/01,27715,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/02/01,27859,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/03/01,27918,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/04/01,28258,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/05/01,28030,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/06/01,28242,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/07/01,28333,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/08/01,28489,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/09/01,28470,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/10/01,28598,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/11/01,28658,2023/08/31 04:02:51
Meats and poultry,Other meats,2011/12/01,28591,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/01/01,28811,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/02/01,28850,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/03/01,29036,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/04/01,29215,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/05/01,29248,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/06/01,29359,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/07/01,29479,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/08/01,29332,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/09/01,29311,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/10/01,29405,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/11/01,29325,2023/08/31 04:02:51
Meats and poultry,Other meats,2012/12/01,29277,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/01/01,29327,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/02/01,29575,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/03/01,29458,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/04/01,29293,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/05/01,29468,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/06/01,29436,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/07/01,29608,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/08/01,29674,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/09/01,29886,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/10/01,29990,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/11/01,30080,2023/08/31 04:02:51
Meats and poultry,Other meats,2013/12/01,30411,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/01/01,30700,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/02/01,30836,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/03/01,30939,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/04/01,31130,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/05/01,31347,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/06/01,31587,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/07/01,31683,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/08/01,31828,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/09/01,31849,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/10/01,32046,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/11/01,32117,2023/08/31 04:02:51
Meats and poultry,Other meats,2014/12/01,32176,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/01/01,32306,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/02/01,32394,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/03/01,32247,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/04/01,32245,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/05/01,32135,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/06/01,32266,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/07/01,32344,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/08/01,32266,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/09/01,32361,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/10/01,32064,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/11/01,32223,2023/08/31 04:02:51
Meats and poultry,Other meats,2015/12/01,32147,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/01/01,32219,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/02/01,32375,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/03/01,32018,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/04/01,32313,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/05/01,32317,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/06/01,32407,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/07/01,32206,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/08/01,32294,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/09/01,32275,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/10/01,32488,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/11/01,32431,2023/08/31 04:02:51
Meats and poultry,Other meats,2016/12/01,32562,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/01/01,32675,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/02/01,32772,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/03/01,32978,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/04/01,33086,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/05/01,33066,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/06/01,33221,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/07/01,33171,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/08/01,33463,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/09/01,33661,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/10/01,33744,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/11/01,33863,2023/08/31 04:02:51
Meats and poultry,Other meats,2017/12/01,34309,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/01/01,34104,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/02/01,34121,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/03/01,34204,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/04/01,34240,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/05/01,34574,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/06/01,34384,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/07/01,34646,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/08/01,34684,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/09/01,34669,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/10/01,34784,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/11/01,35000,2023/08/31 04:02:51
Meats and poultry,Other meats,2018/12/01,34641,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/01/01,35283,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/02/01,34436,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/03/01,35079,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/04/01,35274,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/05/01,35425,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/06/01,35636,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/07/01,35999,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/08/01,35997,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/09/01,35631,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/10/01,35742,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/11/01,35893,2023/08/31 04:02:51
Meats and poultry,Other meats,2019/12/01,35857,2023/08/31 04:02:51
Meats and poultry,Pork,2001/05/01,18789,2023/08/31 04:02:51
Meats and poultry,Pork,2001/06/01,18692,2023/08/31 04:02:51
Meats and poultry,Pork,2001/07/01,18678,2023/08/31 04:02:51
Meats and poultry,Pork,2001/08/01,18700,2023/08/31 04:02:51
Meats and poultry,Pork,2001/09/01,18728,2023/08/31 04:02:51
Meats and poultry,Pork,2001/10/01,18694,2023/08/31 04:02:51
Meats and poultry,Pork,2001/11/01,18579,2023/08/31 04:02:51
Meats and poultry,Pork,2001/12/01,18656,2023/08/31 04:02:51
Meats and poultry,Pork,2002/01/01,18448,2023/08/31 04:02:51
Meats and poultry,Pork,2002/02/01,18431,2023/08/31 04:02:51
Meats and poultry,Pork,2002/03/01,18463,2023/08/31 04:02:51
Meats and poultry,Pork,2002/04/01,18318,2023/08/31 04:02:51
Meats and poultry,Pork,2002/05/01,18352,2023/08/31 04:02:51
Meats and poultry,Pork,2002/06/01,18349,2023/08/31 04:02:51
Meats and poultry,Pork,2002/07/01,18432,2023/08/31 04:02:51
Meats and poultry,Pork,2002/08/01,18369,2023/08/31 04:02:51
Meats and poultry,Pork,2002/09/01,18355,2023/08/31 04:02:51
Meats and poultry,Pork,2002/10/01,18518,2023/08/31 04:02:51
Meats and poultry,Pork,2002/11/01,18754,2023/08/31 04:02:51
Meats and poultry,Pork,2002/12/01,18763,2023/08/31 04:02:51
Meats and poultry,Pork,2003/01/01,18986,2023/08/31 04:02:51
Meats and poultry,Pork,2003/02/01,19039,2023/08/31 04:02:51
Meats and poultry,Pork,2003/03/01,19075,2023/08/31 04:02:51
Meats and poultry,Pork,2003/04/01,19134,2023/08/31 04:02:51
Meats and poultry,Pork,2003/05/01,18986,2023/08/31 04:02:51
Meats and poultry,Pork,2003/06/01,19282,2023/08/31 04:02:51
Meats and poultry,Pork,2003/07/01,19543,2023/08/31 04:02:51
Meats and poultry,Pork,2003/08/01,19760,2023/08/31 04:02:51
Meats and poultry,Pork,2003/09/01,19842,2023/08/31 04:02:51
Meats and poultry,Pork,2003/10/01,19997,2023/08/31 04:02:51
Meats and poultry,Pork,2003/11/01,20105,2023/08/31 04:02:51
Meats and poultry,Pork,2003/12/01,20155,2023/08/31 04:02:51
Meats and poultry,Pork,2004/01/01,20618,2023/08/31 04:02:51
Meats and poultry,Pork,2004/02/01,20479,2023/08/31 04:02:51
Meats and poultry,Pork,2004/03/01,20832,2023/08/31 04:02:51
Meats and poultry,Pork,2004/04/01,20919,2023/08/31 04:02:51
Meats and poultry,Pork,2004/05/01,21202,2023/08/31 04:02:51
Meats and poultry,Pork,2004/06/01,21243,2023/08/31 04:02:51
Meats and poultry,Pork,2004/07/01,21382,2023/08/31 04:02:51
Meats and poultry,Pork,2004/08/01,21452,2023/08/31 04:02:51
Meats and poultry,Pork,2004/09/01,21592,2023/08/31 04:02:51
Meats and poultry,Pork,2004/10/01,21697,2023/08/31 04:02:51
Meats and poultry,Pork,2004/11/01,21880,2023/08/31 04:02:51
Meats and poultry,Pork,2004/12/01,21977,2023/08/31 04:02:51
Meats and poultry,Pork,2005/01/01,22191,2023/08/31 04:02:51
Meats and poultry,Pork,2005/02/01,22199,2023/08/31 04:02:51
Meats and poultry,Pork,2005/03/01,22279,2023/08/31 04:02:51
Meats and poultry,Pork,2005/04/01,22636,2023/08/31 04:02:51
Meats and poultry,Pork,2005/05/01,22672,2023/08/31 04:02:51
Meats and poultry,Pork,2005/06/01,22770,2023/08/31 04:02:51
Meats and poultry,Pork,2005/07/01,22830,2023/08/31 04:02:51
Meats and poultry,Pork,2005/08/01,22886,2023/08/31 04:02:51
Meats and poultry,Pork,2005/09/01,22911,2023/08/31 04:02:51
Meats and poultry,Pork,2005/10/01,22986,2023/08/31 04:02:51
Meats and poultry,Pork,2005/11/01,22925,2023/08/31 04:02:51
Meats and poultry,Pork,2005/12/01,22871,2023/08/31 04:02:51
Meats and poultry,Pork,2006/01/01,22887,2023/08/31 04:02:51
Meats and poultry,Pork,2006/02/01,23044,2023/08/31 04:02:51
Meats and poultry,Pork,2006/03/01,22959,2023/08/31 04:02:51
Meats and poultry,Pork,2006/04/01,22969,2023/08/31 04:02:51
Meats and poultry,Pork,2006/05/01,23031,2023/08/31 04:02:51
Meats and poultry,Pork,2006/06/01,23040,2023/08/31 04:02:51
Meats and poultry,Pork,2006/07/01,23086,2023/08/31 04:02:51
Meats and poultry,Pork,2006/08/01,23280,2023/08/31 04:02:51
Meats and poultry,Pork,2006/09/01,23187,2023/08/31 04:02:51
Meats and poultry,Pork,2006/10/01,23694,2023/08/31 04:02:51
Meats and poultry,Pork,2006/11/01,23671,2023/08/31 04:02:51
Meats and poultry,Pork,2006/12/01,24012,2023/08/31 04:02:51
Meats and poultry,Pork,2007/01/01,23989,2023/08/31 04:02:51
Meats and poultry,Pork,2007/02/01,24163,2023/08/31 04:02:51
Meats and poultry,Pork,2007/03/01,24181,2023/08/31 04:02:51
Meats and poultry,Pork,2007/04/01,24153,2023/08/31 04:02:51
Meats and poultry,Pork,2007/05/01,24255,2023/08/31 04:02:51
Meats and poultry,Pork,2007/06/01,24378,2023/08/31 04:02:51
Meats and poultry,Pork,2007/07/01,24538,2023/08/31 04:02:51
Meats and poultry,Pork,2007/08/01,24465,2023/08/31 04:02:51
Meats and poultry,Pork,2007/09/01,24633,2023/08/31 04:02:51
Meats and poultry,Pork,2007/10/01,24724,2023/08/31 04:02:51
Meats and poultry,Pork,2007/11/01,24972,2023/08/31 04:02:51
Meats and poultry,Pork,2007/12/01,25178,2023/08/31 04:02:51
Meats and poultry,Pork,2008/01/01,25162,2023/08/31 04:02:51
Meats and poultry,Pork,2008/02/01,25139,2023/08/31 04:02:51
Meats and poultry,Pork,2008/03/01,25327,2023/08/31 04:02:51
Meats and poultry,Pork,2008/04/01,25772,2023/08/31 04:02:51
Meats and poultry,Pork,2008/05/01,25836,2023/08/31 04:02:51
Meats and poultry,Pork,2008/06/01,25899,2023/08/31 04:02:51
Meats and poultry,Pork,2008/07/01,26103,2023/08/31 04:02:51
Meats and poultry,Pork,2008/08/01,26180,2023/08/31 04:02:51
Meats and poultry,Pork,2008/09/01,26127,2023/08/31 04:02:51
Meats and poultry,Pork,2008/10/01,26288,2023/08/31 04:02:51
Meats and poultry,Pork,2008/11/01,26313,2023/08/31 04:02:51
Meats and poultry,Pork,2008/12/01,26253,2023/08/31 04:02:51
Meats and poultry,Pork,2009/01/01,26544,2023/08/31 04:02:51
Meats and poultry,Pork,2009/02/01,26233,2023/08/31 04:02:51
Meats and poultry,Pork,2009/03/01,26216,2023/08/31 04:02:51
Meats and poultry,Pork,2009/04/01,26329,2023/08/31 04:02:51
Meats and poultry,Pork,2009/05/01,26383,2023/08/31 04:02:51
Meats and poultry,Pork,2009/06/01,26349,2023/08/31 04:02:51
Meats and poultry,Pork,2009/07/01,26306,2023/08/31 04:02:51
Meats and poultry,Pork,2009/08/01,26236,2023/08/31 04:02:51
Meats and poultry,Pork,2009/09/01,26397,2023/08/31 04:02:51
Meats and poultry,Pork,2009/10/01,26336,2023/08/31 04:02:51
Meats and poultry,Pork,2009/11/01,26267,2023/08/31 04:02:51
Meats and poultry,Pork,2009/12/01,26482,2023/08/31 04:02:51
Meats and poultry,Pork,2010/01/01,26339,2023/08/31 04:02:51
Meats and poultry,Pork,2010/02/01,26785,2023/08/31 04:02:51
Meats and poultry,Pork,2010/03/01,26513,2023/08/31 04:02:51
Meats and poultry,Pork,2010/04/01,26450,2023/08/31 04:02:51
Meats and poultry,Pork,2010/05/01,26441,2023/08/31 04:02:51
Meats and poultry,Pork,2010/06/01,26297,2023/08/31 04:02:51
Meats and poultry,Pork,2010/07/01,26343,2023/08/31 04:02:51
Meats and poultry,Pork,2010/08/01,26547,2023/08/31 04:02:51
Meats and poultry,Pork,2010/09/01,26739,2023/08/31 04:02:51
Meats and poultry,Pork,2010/10/01,26756,2023/08/31 04:02:51
Meats and poultry,Pork,2010/11/01,27170,2023/08/31 04:02:51
Meats and poultry,Pork,2010/12/01,27266,2023/08/31 04:02:51
Meats and poultry,Pork,2011/01/01,27513,2023/08/31 04:02:51
Meats and poultry,Pork,2011/02/01,27771,2023/08/31 04:02:51
Meats and poultry,Pork,2011/03/01,27814,2023/08/31 04:02:51
Meats and poultry,Pork,2011/04/01,28348,2023/08/31 04:02:51
Meats and poultry,Pork,2011/05/01,28188,2023/08/31 04:02:51
Meats and poultry,Pork,2011/06/01,28509,2023/08/31 04:02:51
Meats and poultry,Pork,2011/07/01,28641,2023/08/31 04:02:51
Meats and poultry,Pork,2011/08/01,28735,2023/08/31 04:02:51
Meats and poultry,Pork,2011/09/01,28699,2023/08/31 04:02:51
Meats and poultry,Pork,2011/10/01,28945,2023/08/31 04:02:51
Meats and poultry,Pork,2011/11/01,28872,2023/08/31 04:02:51
Meats and poultry,Pork,2011/12/01,28831,2023/08/31 04:02:51
Meats and poultry,Pork,2012/01/01,29096,2023/08/31 04:02:51
Meats and poultry,Pork,2012/02/01,29094,2023/08/31 04:02:51
Meats and poultry,Pork,2012/03/01,29243,2023/08/31 04:02:51
Meats and poultry,Pork,2012/04/01,29437,2023/08/31 04:02:51
Meats and poultry,Pork,2012/05/01,29412,2023/08/31 04:02:51
Meats and poultry,Pork,2012/06/01,29467,2023/08/31 04:02:51
Meats and poultry,Pork,2012/07/01,29654,2023/08/31 04:02:51
Meats and poultry,Pork,2012/08/01,29557,2023/08/31 04:02:51
Meats and poultry,Pork,2012/09/01,29676,2023/08/31 04:02:51
Meats and poultry,Pork,2012/10/01,29704,2023/08/31 04:02:51
Meats and poultry,Pork,2012/11/01,29762,2023/08/31 04:02:51
Meats and poultry,Pork,2012/12/01,29815,2023/08/31 04:02:51
Meats and poultry,Pork,2013/01/01,29839,2023/08/31 04:02:51
Meats and poultry,Pork,2013/02/01,30193,2023/08/31 04:02:51
Meats and poultry,Pork,2013/03/01,30113,2023/08/31 04:02:51
Meats and poultry,Pork,2013/04/01,29977,2023/08/31 04:02:51
Meats and poultry,Pork,2013/05/01,30238,2023/08/31 04:02:51
Meats and poultry,Pork,2013/06/01,30321,2023/08/31 04:02:51
Meats and poultry,Pork,2013/07/01,30522,2023/08/31 04:02:51
Meats and poultry,Pork,2013/08/01,30621,2023/08/31 04:02:51
Meats and poultry,Pork,2013/09/01,30795,2023/08/31 04:02:51
Meats and poultry,Pork,2013/10/01,31046,2023/08/31 04:02:51
Meats and poultry,Pork,2013/11/01,31063,2023/08/31 04:02:51
Meats and poultry,Pork,2013/12/01,31391,2023/08/31 04:02:51
Meats and poultry,Pork,2014/01/01,31700,2023/08/31 04:02:51
Meats and poultry,Pork,2014/02/01,31829,2023/08/31 04:02:51
Meats and poultry,Pork,2014/03/01,31930,2023/08/31 04:02:51
Meats and poultry,Pork,2014/04/01,32131,2023/08/31 04:02:51
Meats and poultry,Pork,2014/05/01,32360,2023/08/31 04:02:51
Meats and poultry,Pork,2014/06/01,32595,2023/08/31 04:02:51
Meats and poultry,Pork,2014/07/01,32674,2023/08/31 04:02:51
Meats and poultry,Pork,2014/08/01,32802,2023/08/31 04:02:51
Meats and poultry,Pork,2014/09/01,32765,2023/08/31 04:02:51
Meats and poultry,Pork,2014/10/01,32958,2023/08/31 04:02:51
Meats and poultry,Pork,2014/11/01,32998,2023/08/31 04:02:51
Meats and poultry,Pork,2014/12/01,33031,2023/08/31 04:02:51
Meats and poultry,Pork,2015/01/01,33124,2023/08/31 04:02:51
